par_nr	head	sentence
52	NA	 Hunnik odavaid toole , poolkerade kaart ja roosa plastmassmannekeen näisid täiesti hooletusse jäetuna . 
52	NA	" "" Kelle jagu see kõik on ? "" küsisin - viisakusest ja vestluse mõttes . "
52	NA	" "" Ühe asutuse puhkebaas . "
52	NA	" Neil ei lähe seda sel suvel vaja . "" "
52	NA	 Ruum oli üsna hämar - lai , aga madal aken avanes välisukse kohale . 
52	NA	 Teistesse külgedesse viis mitu ust . 
52	NA	 Olin väljast tähele pannud , et maja lõunapoolse seina nurkades on veranda-taolised moodustised . 
52	NA	 Avasin ukse , mis pidi nagu sinnapoole viima , kuid sattusin väga laokil tuppa , kus vedeles katkisi toole , reformvoodite tükke ja pulstunud madratseid . 
52	NA	 Aga siit läks uks edasi ja nii jõudsin tõesti verandale . 
52	NA	 See paistis üsna asustamatuna , laud ja kohmakas riidekapp olid paksu tolmukihiga kaetud . 
52	NA	" "" Kui sa ütlesid , et igaüks leiab nurga , siis ma jään siia , "" teatasin , võtsin eestoast suhteliselt kobeda madratsi ja viskasin seina äärde maha , tekkinud tolmupilv sädeles kelmikalt päikesekiirtes . "
52	NA	" "" Nurk sajab läbi , "" ütles Boss . "
52	NA	 Tapeedilt võis sellekohaseid jälgi leida küll . 
52	NA	" "" Ma olen kaks ööd Orenburgi vaksalis maganud , "" pakkusin omalt poolt . "
52	NA	 See oli muidugi vale - aga minu meelest oli mulle ka infot ainult vihjamisi jagatud . 
52	NA	" "" Jah ? "" üllatus Boss . "
52	NA	" "" Eks sa ise tead . "
52	NA	" Vaatame Alberti ka üle . "" "
52	NA	 Ühes teise korruse toas istus täiuslik prillidega albiino kompuutri taga . 
52	NA	 Ekraanilt paistis Frameworki menüü . 
52	NA	 Albert on ka minu meelest täiesti albiinolik nimi . 
52	NA	" "" Teil tuleb koos töötada , "" selgitas Boss meid tutvustades , "" Albert lubas kogu mu arvepidamise arvutisse viia . "
52	NA	" Ma ei ole kindel , kas sellest kasu on ... "" "
52	NA	" "" Kust sa ta said üldse ? "" küsisin muljuda saanud välimusega "" Schneiderit "" uurides . "
52	NA	" "" Ah , ühel tüübil oli võlgu kogunenud . "
52	NA	 Ostsin need kokku . 
52	NA	 Pluss kaks videot . 
52	NA	 Pealegi kurtis ta ise ka , et on täiesti üle jõu käiv kompuutrit omada ja armukest pidada . 
52	NA	" Saigi üks inimene jälle normaalsele elule päästetud . - Tuled ujuma või jääd siia ? "" küsis Boss . "
52	NA	" "" Ma vaataksin korra , mis siin masinas on . "
52	NA	" Kui need äriasjad veidi vaheaega kannatavad . "" "
52	NA	" "" Äriasjad nõuavad pidevat tähelepanu , "" muigas Boss ja läks minema . "
52	NA	 Ju siis ujuma . 
53	NA	 Albertil ei olnud minu ilmumisest just hea meel . 
53	NA	 Tundus , et tal ei ole kahju mitte mulle loovutatavast masinaajast , vaid prestiižist - et tema on ikkagi spetsialist arvutite peale jne. 
53	NA	 Suunavatele küsimustele saadud vastused vaid kinnitasid minu arvamust , arvuti oli tema jaoks instrument , millega teha tüütut ja nüri tööd , ja ainus saadav rõõm võis peituda selle töö teostamise perfektsuses . 
53	NA	" Aga Bossi-taolise ettevõtja majapidamine ei allunud "" andmestruktuuride normaliseerimise üldistele põhimõtetele "" . "
53	NA	 Ma ei saanud aru , kuidas ja miks ta siia üldse oli sattunud , kuni ta ise ütles , et Boss on ta klassivend ning et tal on parasjagu puhkus . 
53	NA	 Nojah , kõik ju sõidavad puhkuse ajaks kuskile mere äärde või nii , eks siis temagi ... 
54	NA	 Selle sõbraliku vestluse käigus olin jõudnud kindlaks teha , et arvutis oli nii mänge kui ka keerulisi rakenduspakette , aga puuduvad tarbijapoolset lähenemist hõlbustavad abivahendid - proff töötab küll ilma Nortonita , aga mina olin mugavustega harjunud . 
54	NA	 Laualaekas oli mõnikümmend flopit , nende seast leidsin viimaks ka Norton Commanderi ; veidi aega selle kasutuselevõtt küll nõudis , sest see oli backupina kopeeritud ja nii ei tundnud ju kohe ära . 
54	NA	 Viimaks tegin ka alglaadimiskäsud oma käe järgi ümber ; Albert noogutas armulikult - mõnel pool on , jah , niimoodi ... 
54	NA	 Päästsin ta jälle pulti ja pakkusin , et võiks mõne mängu panna . 
54	NA	" Jalamaid lasi ta käima "" Totruse "" . "
54	NA	 See on nõukogude programmeerijate peamine panus maailma tarkvarasalve , mõeldud koolieelsele arengutasemele , ja seisneb selles , et erineva kujuga klotsid langevad kaevu . 
54	NA	 Mängija ülesanne on neid klotse kukkumise ajal niiviisi pöörata , et neid võimalikult tihedasti ja palju ära mahuks . 
54	NA	 See on üks väheseid mänge , mida ma põhimõtteliselt ei mängi , nii küsisin Albertilt , kuskandis peldik asub . 
54	NA	" "" All , "" teatas ta paljutähenduslikult ja jätkas hüpnotiseeritud pilgul langevate kuubikute jälgimist . "
55	NA	 Läksin alla , kedagi ei olnud näha ; vaatasin kööki , singileib oli ära söödud , raamat - vabariigiaegne kaantetuks kulunud krimka - vedeles laual . 
55	NA	 Köögis oli igavesti suur puudega köetav pliit , balloonidega gaasipliit ja mahukas moodne külmkapp . 
55	NA	" Kaalusin , kas sinna sisse piiluda oleks väga sündsusetu , tegin juba kaks sammu kapi poole , kui otse mu selja taga "" Haa ! "" karjuti . "
55	NA	 Väike pidi oma kogu kohta väga kerge sammuga olema , mina küll tema lähenemist ei kuulnud . 
56	NA	" "" Surume kätt , "" nõudis ta . "
56	NA	" "" Minust pole vastast , "" arvasin . "
56	NA	" "" Muidugi ei ole , aga ma tahan teada , mis mees sa oled . "" "
56	NA	 Seadsime küünarnukid lauale . 
56	NA	 Ega mu puiklemisest kauaks jätkunud , tema surve oli nagu tungraua oma , kui tasakaal kord kadus , siis pääsu polnud . 
56	NA	" "" Päris tühi koht sa ju polegi , "" lohutas ta siiski . "
56	NA	" "" Ma olin mitu aastat ehituse peal , "" selgitasin . "
56	NA	" "" Muist aega "" tingimustega "" . "
56	NA	 Hulkurluse eest . 
56	NA	" Oleks ehk "" propaganda "" ka kraesse saanud , aga mind võeti Leedus vahele ja kõik lendlehed , mis mul ligi olid , olid leedukeelsed . "
56	NA	 Aga noh , ma olin juba enne ka ehitusel . 
56	NA	" "" "
57	NA	" "" Mina olen taksist . "
57	NA	 Taksistide kursustelt sain load , mõni aasta töötasin pargis , aga , tead , rahakopikas hakkas kokku kuivama , mullu võtsin patendi ja see aasta ka . 
57	NA	" "" "
58	NA	" "" Ega siin vist ka palju teeni ? "" pärisin . "
59	NA	 Väike hakkas naerma . 
59	NA	 See võttis tal natuke aega . 
59	NA	" "" Tead , pargis ma ei saanud kunagi suvel puhkust . "
59	NA	 Nüüd siis mõnulen . 
59	NA	 Auto on mul muidu siinsamas kuuri all , tahaks kõpitsemist . 
59	NA	 Ei viitsi . 
59	NA	 Libistan õlut ja . 
59	NA	" Kuule , sinki tahad ? "" "
60	NA	 Väike lõikas oma käega paksu leivakäntsaka ja mõnusat suitsusinki . 
60	NA	 Istusime ja lobisesime . 
60	NA	 Bossi lubatud prii söögiga oli algust tehtud . 
60	NA	" "" Kaugel siit meri on ? "" küsisin viimaks . "
60	NA	" "" Ah , mine vaata , ma ei viitsi praegu välja tulla , kole palav on , "" arvas Väike . "
61	NA	 Üksainuke teerada metsa vahele kaduski , ju siis see pidi kuhugi viima . 
61	NA	 Sedamööda kuidas mets hõredamaks jäi , köitis mu tähelepanu mingi erkpunane asi . 
61	NA	 Lähemale jõudnud , osutus see suureks päevavarjuks , nagu neid tsiviliseeritud supelrandades vahel esineb . 
61	NA	 Supelranda selle koha peal küll polnud , aga sinistes supelpükstes isand lebas hoolikalt varju all . 
61	NA	 Mõned õlled olid tal ka ligi . 
61	NA	 Teerada läks otse tema poole . 
61	NA	 Tüüp paistis keskmist kasvu , proportsionaalse ja mitte liiga karvase kehaga . 
61	NA	 Kõige tähelepanuväärsem asi tema juures oli elvislik otsmikulokk . 
61	NA	 Vaevalt see ilma olmekeemia abita nii kunstipärasena püsida sai . 
62	NA	" "" Misasi sina siis nüüd oled ? "" tegi ta silmad lahti , kui olin temaga päris kohakuti jõudnud . "
62	NA	 Silmad olid tal hästi heledad , nagu sinakas jää või nii , ja samas justkui märjad ja nõrgad , nagu kannaks ta kogu aeg tugevaid prille ja on need hetkeks eest võtnud . 
63	NA	" "" Boss tõi mu hommikul ja ütles , et ma jään nüüd mõneks ajaks siia . "
63	NA	" "" "
64	NA	" "" Huvitav , miks , "" pani ta ilma igasuguse huvita jälle silmad kinni . "
65	NA	" "" Et ma tema käsutuses oleva arvutusmasina abiga organiseeriksin mansioni elanike seas kultuurseid meelelahutusi . "
65	NA	 Ja Boss kutsub mind Larryks . 
65	NA	 See on ühe valget ülikonda kandva noormehe järgi , kes otsib oma petlikku õnne salapärases ja ohtuderikkas väikelinnas . 
65	NA	 Mul ei ole valget ülikonda ja ka nimetatud noormees on täiesti illusoorne , aga mul on tema loojatega teatav hingesugulus . 
65	NA	" "" "
66	NA	" "" Kalanägu . "
66	NA	 Pokkerface . 
66	NA	 Babyface . 
66	NA	 Kala . 
66	NA	 Ja nii edasi . 
66	NA	 Vali , millist tahad . 
66	NA	" "" "
67	NA	" "" Kas see on sellepärast , et sa oskad kõrvu liigutada ? "" "
67	NA	 Üllatusest tegi ta silmad uuesti lahti . 
67	NA	" "" See on minu erakordse edu pärast hasartmängudes . "
67	NA	 See on muuseas kõik , mis ma sinu käest praegu küsida tahtsin . 
67	NA	" "" "
68	NA	" "" Kas meri on siit kaugel ? "" "
69	NA	" "" Suhteline , "" ühmas tema ja vajus uuesti letargiasse . "
69	NA	 Mulle tundus , et Kalanägu on kuri inimene . 
69	NA	" Seepärast astusin mõned sammud edasi , enne kui laususin oma monoloogi lõpurepliigi : "" Sümptomitelt pohmelusega sarnanev haigus on selles eraldatud maanurgas võtnud epideemia mõõdud . "
69	NA	 Ja ainult Albert näib vaktsineeritud olevat . 
69	NA	" Hm ... "" "
70	NA	 Aga suhtelisuse kohalt oli tüübil õigus olnud . 
70	NA	 Sest ma jõudsin tiheda roostikuni . 
70	NA	 Mille taga meri ilmselt oligi . 
70	NA	 Ainult et raskesti kättesaadav . 
70	NA	 Jalgraja jäänused viisid piki muru vasakule . 
70	NA	 Kohati jäi roostik hõredamaks ja mõnes kohas teda ei olnudki , aga seal oli murukalda ja lahtise vee vahel paari meetri laiune haisev mudatsoon . 
70	NA	 Mitte et see mind eriti häirinud oleks , ma lihtsalt tutvusin ümbrusega . 
71	NA	 Järjekordse roostikupuhma tagant - see võis olla umbes kilomeeter maad mansionist - avanes tükike liivaranda , ja see oli asustatud . 
71	NA	 Kui oma hoolikalt valitud rõivastes oli Boss igati trimmis paistnud , siis nüüd võis märgata ka teatavat rasvakihi kogunemist sinna-tänna . 
71	NA	 Kaks noormeest olid veel päikesevõtmisega ametis , üks väiksem ja vilkamate liigutustega , teine suurem ja karvasem , madala lauba ja kokkukasvanud kulmudega . 
71	NA	 Aga loomulikult köitsid mu tähelepanu rohkem kaks tüdrukut . 
71	NA	 Sest need olid tõesti kõrgemat sorti . 
71	NA	 Üks oli punapea - juuksed küll pruunipoolset tooni , aga punapeadele omase piimjaskahvatu nahaga , mille jumekamaks päevitamine nõuab hoolt ja vaeva . 
71	NA	 Seda vaeva oli , eriti veel suhteliselt varajast aastaaega arvestades , ka nähtud , ning üldse jäi mulje , et tema keha ja hing elavad harmoonilises kooskõlas , teineteisest rõõmu tundes . 
71	NA	 Teine oli ehk natuke tavalisem blond poisipea , üle keskmise rindadega - mis küll bikiiniriba all varjus , aga siiski - ja pealtnäha väga mõnusalt vetruva ihuga . 
72	NA	" "" Näe , said kah aega läbi astuda , "" tervitas Boss . "
72	NA	" Ma ei saanud pilku tüdrukutelt ära ja pomisesin : "" Armu või ära . "" "
72	NA	" "" Püüa mitte , "" soovitas punapea malbelt . "
72	NA	" "" Nojah , eks ma püüa , "" nõustusin , istusin seljaga tüdrukute poole , tegin taskuräti nurkadesse sõlmed ja surusin selle siis päikesevarjuks pähe . "
72	NA	 Seejärel võis jaki ja särgi seljast võtta . 
73	NA	 Vastupidiselt eelmistele tutvunemistele mansioni asukatega , otsustasin seekord hästi kaua sõnatult püsida . 
73	NA	 See läks mul korda . 
73	NA	 Umbes tunni pärast tuli tüdrukutele meelde , et nad peavad õhtul tööle minema . 
73	NA	 Kaks härrasmeest - nende omavahelisest vestlusest olin täheldanud , et musklimees reageeris hüüdnimele Tümpa - läksid neid viisakalt saatma . 
73	NA	 Pöörasin end ringi , mis oli aktiivset päikesekiirgust arvestades kindlasti õigeaegne . 
73	NA	 Jäi mulje , et Boss on minu liikumatust huviga jälginud . 
73	NA	" "" Kui need on needsamad daamid , kellel sa ütlesid seksuaalseid vajadusi tekkivat , siis ma mõistan täiesti mõnede meeskodanike püüdlust pidevalt nende läheduses püsida , et sellekohane soov märkamata ei jääks . "
73	NA	" "" "
74	NA	" "" Jah ? "" kergitas Boss kulme . "
74	NA	 Võibolla käis nii komplitseeritud lause jälgimine tal palavas päikeselõõsas üle jõu . 
74	NA	 Ma olin ise seda ka minutit kolm mõttes edasi-tagasi veeretanud . 
75	NA	" "" Ma arvan , et nad on Tallinnast . "
75	NA	 Kohalikeks on nad liiga head . 
75	NA	 Samuti ei usu ma , et nad ruttaksid paikkonna suurima kudumisvabriku õhtusse vahetusse . 
75	NA	 Kus veel õhtul töö algab ? 
75	NA	 Restoranis peale sanitaartundi . 
75	NA	 Seega - baari . 
75	NA	 Baaridaamiks , ettekandjaks . 
75	NA	" "" "
76	NA	" "" Poolenisti on sul õigus . "
76	NA	 Eha - see heledama peaga - on tõesti baaris tööl . 
76	NA	 Liia on võõrastemajas - korrusekorrapidaja või kuidas nad seda nimetavad . 
76	NA	" "" "
77	NA	" "" Ma surun maha edasise uudishimu nende isikute suhtes . "
77	NA	 Pigem huvitab mind , kuidas saab inimene - täpsemalt sina - oma käsutusse niisuguse maja , nagu see , mida sa mansioniks nimetad . 
77	NA	" "" "
78	NA	" "" Oled sa kindel , et see teadmine sind kuidagi rikastab ? "" "
79	NA	" "" Rikkust pole ma eales taga ajanud . "
79	NA	" "" "
80	NA	" "" Nonoh . "
80	NA	 Muuseas , ma üürisin selle . 
80	NA	 Asutuselt , kelle puhkebaas see on , ühe teise asutuse nimel , aga ise maksin üüri . 
80	NA	 Seitsekümmend neli rubla ja viiskümmend kopikat suve eest ei ole ju palju . 
80	NA	" "" "
81	NA	" "" Ega ole küll . "
81	NA	 Ainult et mulle pole vähemalt seni midagi sellist pakutud . 
81	NA	 Mis on muidugi täiesti loomulik . 
81	NA	" "" "
82	NA	" "" See on omaette pull lugu . "
82	NA	 Lähme kuskile varju , aitab päikesest küll . 
82	NA	" "" "
83	NA	 Erkpunane päevavari oli Kalanäost maha jäetud . 
83	NA	 Istusime selle alla murule . 
84	NA	" "" Kümmenkond kilomeetrit siit eemal on endine kaluriküla , "" alustas Boss minu pühendamist kohalikku geograafiasse . "
84	NA	 Kohalik ajalugu oli üpris tüüpiline . 
84	NA	 Teatavasti sattus kalalkäimine ühest hetkest randlastele ebasoovitavate tegevuste hulka . 
84	NA	 Mille tagajärjel küla vähehaaval tühjenes . 
84	NA	 Mõned pensionärid jäid paigale , aga ülejäänud majad seisid tühjad ja lagunesid vähehaaval . 
84	NA	 Kuni teatud elujärjele jõudnud inimesed hakkasid otsima suvitamisvõimalusi looduslikelt kaunites kohtades . 
84	NA	 Aga piiritsoon , ja küllap ka muud kaalutlused võimaldasid - neil , kellest see sõltus - tühjaks jäänud majade taotlejate ringi oluliselt kitsendada . 
84	NA	 Noh , esiteks muidugi mõned kohalikud mõjukad isikud . 
84	NA	 Ja siis mõned mõjukad isikud pealinnast . 
84	NA	 Isegi nii mõjukad , et sovhoos oli teostanud neile minevates osmikutes põhjaliku remondi . 
84	NA	 Mitte igas kalurimajas polnud algselt soome sauna ja kaminasaali terrassiga merele . 
84	NA	 Hädad olid tulnud talviti ja alles lähiaastatel , mõned kilomeetrid eemal asuvast sõjaväeosast . 
84	NA	 Vahist vabadele sõdurpoistele oli hakkanud meeldima ringi kolada , ning tühjalt seisvatesse suvilatesse ei suhtunud nad sugugi heaperemehelikult . 
84	NA	 Ja talveti kohalpüsivad vanakesed olid piisavalt hõivatud juba eneselgi elu sees pidamisega . 
84	NA	 Loomulikult ei suutnud ka miilits kedagi tabada , sest käidi ju öösiti ja liigse kärata . 
84	NA	 Püüti küll - maavaimude äraostmise taoliselt - jätta nähtavasse kohta paar moosipurki , et soldanid ei peaks otsimisega vaeva nägema ja selle käigus aknaid , uksi , laudu ja muud lõhkuma . 
84	NA	 Aga talv on pikk , soldaneid palju , mis sa paarist moosipurgist ikka saad . 
85	NA	 Omamoodi kõrgpunkt oli saabunud möödunud hilissügisel , kui ühe pealinna-inimese häärberis oli purunud puskarimasin - huvitav harrastus , muide - mis oli vaid pooleteiseks päevaks omapead jäetud . 
85	NA	 Purunes nii huvitaval kombel , et täitis kogu maja pasa ja poriste kirsajälgedega . 
86	NA	" "" Mul on siinkandis tuttavaid , "" selgitas Boss . "
86	NA	" "" Üks neist jutustas mulle toimunust , ise kahjurõõmust luksudes . "
86	NA	 Mulle ei meeldi tähtsad mehikesed , puskariaparaatidega või ilma , aga veel vähem meeldib mulle okupatsiooniarmee . 
86	NA	 Nii absurdne kui see ka pole , lähtusin ma niisiis natuke ka patriootlikest kaalutlustest . 
86	NA	 Ma otsustasin need rüüstamised lõpetada . 
86	NA	" "" "
87	NA	 Boss tegi siinkohal sügavmõttelise pausi . 
88	NA	" "" Ma ei jätnud säärast kavatsust ainult enese teada . "
88	NA	 Suvilaomanikud Tallinnast nõustusid eraldama mõõdukaid rahasummasid . 
88	NA	 Kohalikud jälle lubasid tagada minu tegevusele legaalsuse . 
88	NA	 Ning mul on mitmekülgsete võimetega teotahtelisi sõpru . 
89	NA	 Öösiti tühja küla passida on üsna nüri tegevus . 
89	NA	 Õnneks tuli esimene reid juba esimese nädala jooksul . 
89	NA	 Soldaneid võis kolm või neli olla , ja ühe me saime kätte . 
89	NA	 Hommikul andsime ta üle miilitsale , kes omakorda ta väeossa sõidutas . 
89	NA	 Kust lubati selliseid intsidente edaspidi vältida , ning saadeti isegi meeskond , mis kaks purunenud klaasi tervetega asendas . 
89	NA	 Muidugi ma ei arvanud , et asi nii lihtsalt laheneb . 
89	NA	 Küll aga tekkis tunne , et ma pean palkama politruki , kes patriootlike loengutega võitlusvaimu üleval hoiaks , sest kümmekond järgmist ööd ei juhtunud midagi . 
89	NA	 Kui juhtus , andis automürin sellest õnneks aegsasti märku . 
89	NA	 Lasime neil veidi aega tegutseda - et nende eesmärgis vähimatki kahtlust ei jääks . 
89	NA	 Arvuliselt oli meid üsna võrdselt . 
89	NA	 Aga kui meil poleks pisargaasiballoone olnud , oleks ikkagi kahtlane olnud terve selle jao vangistamine . 
89	NA	 Pisargaas tuli neile üllatusena küll . 
90	NA	 Nii et siinse linnakese juhtkonna äratamine oli kokkuvõttes 
91	NA	 isegi raskem . 
91	NA	 Aga pool viis hommikul helistas täitevkomitee esimees väeosa komandörile ja päris , miks seisab liikluseeskirjade vastaselt sauna ees kroonu veoauto , kastis kümmekond komplekti sõdurivarustust . 
91	NA	 Varatalve kohta napilt rõivais kodumaakaitsjad leiti oma pahateoplatsilt muidugi ka üles . 
