par_nr	head	sentence
94	NA	 Seal , kus räästavesi kruusasse uhtenõo oli uuristanud , võttis poiss lihtsalt pikema sammu , vaatas üle õla ja kogu ta erakordne sarm tuli esile . 
94	NA	 Ühtlase õrna päevitusega kaetud noor nägu , vaevuaimatavad siidised vurruudemed ja poole tuletiku pikkune kastanpruun siilijuus , natuke pilkav naeratus , kui ta tüdrukule käe ulatas . 
94	NA	 Kairi klammerdus ta randmesse kahe käega , astus oma valgete nõelkontsadel rihmikutega ettevaatliku sammu ja liibus puusaga vastu poisi reit . 
94	NA	 Siis läksid nad kõrvu majadevahesse . 
94	NA	 Viimane , mida Marit nägi , oli tüdruku naeratus , kui ta nägu Peebu poole kerkis . 
94	NA	 Plika ütles midagi ja poiss naeris üleolevalt . 
95	NA	 Marit Möller oli harjunud Hilda Saalistet kadestama , et tal see poiss on . 
95	NA	 Oli ometi keegi , kes mõtestas kogu ta elu ! 
95	NA	 Ja Marit mõistis äkki , miks Hilda just viimasel ajal nii närviline on . 
95	NA	 Nagu Marit äsja , pidi Hildagi olema kogenud , kuidas ta poeg mõne teise naisolevuse kõrval lahkub . 
95	NA	 Jah , ta lahkub ! 
95	NA	 Esmalt läheb ta õppima või aega teenima . 
95	NA	 Ta tuleb koju käima , nagu poleks midagi muutunud . 
95	NA	 Kuid ta tulekud on nüüdsest erandid ta puudumise pidevuses . 
95	NA	 Ja siis võtab üks tillukese lapsekleidiga liperdis poisi lihtsalt ära . 
95	NA	 Nii mõeldes oli Marit koguni õnnelikum . 
96	NA	 Õpetaja istus peegli ette ja tegi endale põlgliku grimassi . 
97	NA	 Siis ta nuttis natuke . 
97	NA	 Jabur oli kogu see elu ! 
98	NA	 Tüki aja pärast leidis Marit enese diivanil lesimas , näoli kattevaibal . 
98	NA	 Selle lepakoore punapruun ja kailuroheline kude rahustasid ta lõpuks maha . 
98	NA	 Iga kord , kui ta neid värve vaatama jäi , meenusid talle kodumetsad , kust ta värvide tarvis taimi korjanud oli . 
98	NA	 Ta sõrmeliigeste õndlad näisid veelgi tulitavat poolvillase lõnga juhtimisest värtnasilma . 
98	NA	 Seljalihastes meenutas end kangakudujale nii igituttav väsimusvalu . 
98	NA	 Need vaibad ta ümber , diivanil , seinal , põrandal - see oli kodu , mille ta siia võõrasse majja kaasa oli toonud . 
98	NA	 Homme oli kolmapäev , ja Marit teadis nüüd , mida ta selle täiesti sisutühja päevaga teeb ! 
99	NA	 * * * 
100	NA	 Marit Möller , kolmekümne kuue aastane kirjandusõpetaja , vihkas ja pelgas ametiasutusi . 
100	NA	 Inseneri kabineti ukse taga oli järjekord . 
100	NA	 Ta võis seista ja läbi avatud ukse jälgida tõmmut lokkispäist meest , kes hädaliste ärakuulamisega ametis oli . 
100	NA	 Pilkugi ukseavale heitmata küsitles insener vanamammit , kes läbisadava katuse üle kurtis . 
100	NA	 Hingepõhjas ootas Marit bürokraatlikkuse ilminguid , tõrjuvat tooni . 
100	NA	 Aga ei , see nägus , kuigi juba poisikeseeast väljas mees , Maritist igatahes tublisti vanem , kuulas vanamemme kannatlikult ja viisakalt Ei , mees ei äratanud mingit vastumeelsust . 
101	NA	 Pea kuklas , pilk kuhugi kaugusse suunatud , Seisis too valküür , kuulas ja ta suul mängles trotslik ja pilges naeratus . 
101	NA	 Ta oli eile bussiga linnast kümme kilomeetrit välja sõitnud , tulnud jalgsi tagasi piki üht Virumaa vallseljakut , oli hulkunud selle nõlvakute kuusikuis ja sarapuuvõsas , korjanud kõveraid oksi kompositsiooni tarvis , noppinud kevadlilli . 
101	NA	 Hommikul olid anemoonid vaasis ta jälle vabaduse ja suve lainele häälestanud . 
101	NA	 Tolmuses koridoris jutulesaamist oodates küsis ta endalt , on ta ikka tõesti siin selleks , et lasta valamut vahetada ? 
101	NA	 Oleks ta praegu siin , kui see mees oleks pisut vähem sümpaatne ? 
101	NA	 Ta seisis üleeile oma uksel , vööta hommikumantel alasti kehale tõmmatud . 
101	NA	 On ta siin , et midagi sellist veel korduda võiks ? 
101	NA	 Ise seda teadmata oli Marit Möller jutulesaamise ajaks võiduka sõjajumalanna ilme omandanud . 
102	NA	 Insener osutas toolile . 
102	NA	 Võtku istet . 
102	NA	 Ta kuulab veel viimased kurtjad ära . 
103	NA	 Õpetajanna tundis end väga rumalalt . 
103	NA	 Toetanud tuharad kümne sentimeetri sügavuselt tooliservale , selg sirge nagu mõõganeelajal , tõmbas ta sõjakalt õhku sisse . 
103	NA	 Mis erandeid siin temale tehakse ? 
103	NA	 Kuid asi lahenes vägagi loomulikult . 
103	NA	 Mees otsis viimase kaebaja järel lauasahtlist võtmed . 
103	NA	 Selgus , et see oli üks hoovipealne kuur , kus võis valida mitme valamu ja kraani vahel . 
103	NA	 Teiste jutulesoovijate nina eest poleks sinna tõepoolest kõlvanud minna . 
104	NA	 Valik ise polnud sugugi lihtne . 
104	NA	 Üks asi on valamu ülesseatuna seinal , hoopis teine asi , kui nad puitvillaga pakitult virnades , põhi taeva poole , põrandal lamavad . 
104	NA	 Marit kõhkles ja mõtles , kuni roosa glasuuriga fajansskausile pidama jäi . 
104	NA	" "" Mis te muigate ? "" nõudis ta sõjakalt . "
105	NA	" "" Huvitav vaadata , kuidas keegi valib . "" "
106	NA	" "" Kas ma valisin halvasti ? "" "
107	NA	" "" Te valisite värvi . "
107	NA	" Sobib teie hommikumantliga . "" "
108	NA	 Marit lootis , et õhetus ei paista kuuri hämaruses välja . 
109	NA	" "" Paljud oleksid plekk-kausi valinud , kui kööki sobivust silmas pidada , "" päästis mees ta kimbatusest . "
110	NA	" "" Aga "" "
111	NA	 Insener keeras peopesad napi , kuid ilmeka tõrjeliigutusega ettepoole . 
111	NA	" "" Te ei pea oma valikut kuidagi põhjendama ! "" "
112	NA	" Leplikult naeratades torises Marit : "" Te ju muhelete ! "" "
112	NA	 Ta lõi sõjaka prillitatud pilgu mehele näkku . 
112	NA	 See oli täiesti pingetult sõbralik . 
112	NA	" "" Niisiis homme hommikupoolikul , "" ütles too "" Sobib ? "" "
113	NA	 * * * 
114	NA	 Ivo Lepala istus mõnuga oma töölaua taha ja tõstis käed kuklale sõrmseongusse . 
114	NA	 Ta võis hetkeks lubada endale meelistegevust - nimelt tegevusetust . 
114	NA	" Ivo pilk püsis vastasseinale vildakalt knopkatatud tunamullusel "" Rahva Hääle "" kalendril . "
114	NA	 Kujutluses rebis ta selle maha . 
114	NA	 Kuid ta teadis , et temast jääb see sinna rippuma . 
115	NA	 See tuba , see maja , see linn - see ei olnud tema keskkond . 
116	NA	 Et ta siin viibis , oli lihtsalt mingi mööduv eksitus . 
116	NA	 Tema ei muuda siin mitte midagi . 
116	NA	 Ta teeb oma tööd , nagu seda koolilaps majavalitsuse inseneri tööna kujutleda oskaks . 
116	NA	 Iga teine kehitaks õlgu , kui näeks Ivot koos hädalisega laos valamuid sorteerimas . 
116	NA	 Ärge arvake , head inimesed , et see mees ei tea , kuidas asi õieti käib ! 
116	NA	 Kui valamu on katki või ära varastatud , ütleks õige mees - aga poes ju müüakse ! 
116	NA	 Ah ei jaksa osta ? 
116	NA	 Jah , ma tean ühte meest , kellel neid veel mõni vana hinnaga järel on . 
116	NA	 Tahate , küsin ? 
116	NA	 Äkki annab ära . 
116	NA	 Kõik see , mis Ivo Lepalaga toimus pärast märtsikuud , toimus nagu halvas unenäos . 
116	NA	 Milline iroonia ! 
116	NA	 Mees käitub nagu aus ja korralik inimene , sest ta teeb sügavat pulli , mängib lolli . 
116	NA	 Mitte ainuski inimene ei usu , et see mäng võiks lihtsalt ja selgelt tõde olla . 
116	NA	 Isegi see , hm ! leedi ei usu . 
116	NA	 Tal on küüned käpapatjadest pooliti väljas , täpselt nagu kassil , kes kardab , et viskad ta sülest koera ette . 
117	NA	 Ivo Lepala kuulas endas veretuiget . 
117	NA	 Ta ei rebi seinalt aegunud kalendrit , ta ei aja normaalse inimesena ametitöö sildi all endale raha tasku . 
117	NA	 Lubage , et ta lihtsalt viibib täiesti kõrvalise pealtvaatajana selles paigas , siin ja praegu . 
117	NA	 Kusagil peab ju inimene olema . 
117	NA	 Olematusse astumine eeldaks otsustavat tegu , aga just seda ta väldib , vähimatki otsustavat aktiivsust . 
118	NA	 * * * 
119	NA	 Hoovi tagurdav auto ajas Mariti jalule . 
119	NA	 Ta tahtis toimetama hakata , aga tuba oli ju korras . 
119	NA	 Just äsja oli ta viimase koristamise lõpetanud . 
120	NA	 Sammud trepil . 
120	NA	 Kuidagi kobavad ja aeglased . 
120	NA	 Mees kannab ilmselt valamut . 
120	NA	 Aga see ei saa ju nii üle jõu raske olla ! 
120	NA	 Tulija oli jõudnud ukseni ja seisis sügavalt hingates selle taga . 
120	NA	 Kas ta tõesti närvitseb ? 
120	NA	 Marit laskis tal koputada ja luges enne viieni , kui avama läks . 
120	NA	 Roosa kraanikauss põrandal , selle kõrval kirsasaapad , tööpükstes jalad , ripakil käelabad , joomisest tumenenud nägu lilla ripneva ninaga ja nööbiga sonimüts mis on rasvane nagu pannkook . 
121	NA	" "" Vaša rakovina ? "" "
122	NA	 Loiult tõrges , selg vimmas seisis vanamees ja vahtis elutu pilguga malmkraanikaussi . 
122	NA	 Mis häda pärast seda küll vahetada ? 
122	NA	 Vänget pohmeluselehka levitades seletas ta midagi halvast tervisest ega mõelnudki tööle hakata . 
122	NA	 Marit jättis ta natukeseks tööfrondiga tõtt vahtima ja avas õhuakna . 
122	NA	 Auto oli alt hoovist kadunud . 
123	NA	 Lõpuks otsustas haisev kodanik tegevusse asuda . 
123	NA	 Ta harutas tööriistakotist torutangid , passitas neid tükk aega kraani kannale , ja toetanud õla tangide alla , keeras . 
123	NA	 Hetke pealt vallandus kraani ja toru liitekohal vallatu allikas . 
123	NA	 Mees pomises endamisi kolmesõnalise ebatsensuursuse ja kooserdas köögist välja . 
123	NA	 Kui ta tagasi jõudis , oli oja juba taltunud ja Marit kühveldas põrandale valgunud vett jäätmeämbrisse . 
123	NA	 Mees nihutas endale tabureti ja jäi sellele istuma . 
123	NA	 Kogu ta olemus rääkis selget keelt . 
123	NA	 Marit tundis vägagi põhjalikult tõbe , mis torumeest vaevas . 
123	NA	" Sõnatult korkis ta "" Põltsamaa kuldse "" pudeli lahti , valas pool teeklaasitäit ja ulatas joodikule . "
123	NA	 Seesmiselt raevus ja nutul , jälgis Marit igituntud protsessi , kuidas joodu kümne minuti jooksul mõjuma hakkas , kuidas viinasant elusaks muutus , selga sirutas , veerand tundi täiesti töövõimeline oli ja taas letargiasse vajus . 
123	NA	 Nüüd olid maha monteeritud nii kraan kui ka valamu ja õpetajannale sai selgeks , et vein on päästmatult kaotatud . 
123	NA	 Ei saanud ju tööd selles seisus enam pooleli jätta . 
123	NA	 Veel kaks korda sai ta valada , siis valas mees juba ise , kulistas teeklaasitäie alla , ohkas ja pakkis kolud kokku . 
123	NA	 Uus valamu oli paigal . 
123	NA	 Tundus , nagu näitaks köögi sein roosat keelt . 
123	NA	 Ka kraan oli omal kohal , aga viltu , suue paremale . 
123	NA	 Polnud mõtet küsida , kas Ivan Fjodorovitš mõtlebki selle nii jätta . 
123	NA	 Vahepeal üsna jutukaks muutunud , oma perekonna asjadestki jutustada jõudnud vanamees oli nüüd täis nagu lampkast . 
123	NA	 Tööriistakotti ära viimast tulles sadas ta hoopis naaberkorterisse , kust Marit pidi ta kättpidi välja talutama . 
123	NA	 Malmvalamu vastu kõhtu surutud , tuikus ta minema ja õpetajanna sulges kergendustundega ukse . 
123	NA	 Oli kuulda , kuidas miski trepil tümpsus ja astmeid pidi alla veeres . 
123	NA	 Oli see sonimütsis pea või malmvalamu ? 
124	NA	 Kraanist ei tulnud vett . 
124	NA	 Ja kui oleks tulnud , oleks see küljele pööratud tilast põrandale pursanud . 
124	NA	 Kirjandusõpetaja peaks elama majas , kus kaev on hoovil ! 
125	NA	 * * * 
126	NA	 Kui Hilda ja Marit tagatoast tulid , leidsid nad Peebu diivanil lesides raamatut lugemas . 
126	NA	 Millal ta oli tulnud ? 
126	NA	 Kas ta kuulis kõike ? 
127	NA	 Poiss vinnas jalad põrandale . 
127	NA	 Need olid tal kasvule vastavalt nelikümmend kuus ja pool , sokkideta , kanna ja varba paksenenud sarvpadjanditega spordipoisi jalad , mis botaste kandmisest märgatavalt lehkasid . 
128	NA	" "" Mida sa loed ? "" küsis Marit . "
128	NA	" Roman Gary "" Elu alles ees "" polnud just halvim lektüür , kuigi parajalt hull seegi . "
128	NA	 Marit ainult noogutas . 
128	NA	 Polnud mingit mõtet püüda poisile pedagoogilist mõju avaldada . 
128	NA	 Peep ei võtnud vaevaks seda isegi moe pärast kuulata . 
128	NA	 Ta teadis , et need pragamised pole muud , kui armastuse maskeering . 
128	NA	 Armastuse all mõtles ta midagi sellist , nagu teadis ema enese vastu tundvat . 
128	NA	 Et ta õpetajannale ka mingis teises plaanis võiks meeldida , ei tulnud poisile üldse pähegi . 
128	NA	 Iga Peebu päeva kohta tuli õpetaja Mölleril kaks päeva . 
128	NA	 Kas sellest polnud küllalt ? 
129	NA	 See , millest tagatoa jututundidel poolihääli räägiti , oli poisile tahtmatult tuttavam , kui õpetajannad karta oleks osanud . 
129	NA	 Aga ta suhtus kuuldusse nii ükskõikselt , et parem oli , kui naised seda ei aima . 
129	NA	 Kohutav tühi-tähi , ootused , mis ei teostu , sest pole julgust elada ! 
129	NA	 Tema , Peep , küll elus nii pisikestesse asjadesse ei takerdu ! 
130	NA	 Alaline huvi ajalehtedest ja raamatutest loetava vastu tulenes hirmust , et Peep võib naiste hoolsa järelevalveta midagi liigset teada sada . 
130	NA	 Enda meelest jälgis hoopis tema , et midagi tarbetut ripakile ei jääks - ehmatavad enda haigeks , kui teada saavad , mis asi see elu niisugune on ! 
131	NA	 * * * 
132	NA	" "" Tere ! "" ütles mahedalt kõlav hääl talle kõrva . "
132	NA	" "" Kas kõik sai korda ? "" "
133	NA	" "" Mis te selle all mõtlete ? "" küsis Marit Möller teravalt ja pöördus hääle suunas . "
133	NA	 Aga mees , kes oli ta selja taga järjekorras seisnud , hakkas nüüd omakorda müüjale tellimusi esitama . 
133	NA	 Pidi naine tema järel ootama või minema kõndima ? 
134	NA	" "" Üks hetk ! "" vabandas insener . "
134	NA	" "" Kui te just ei kiirusta . "" "
134	NA	 Ta oli lõuna paiku piruka-mosse hoovi tagurdanud , leidnud trepi kõrvalt malmvalamu nagu arutu õgardi kõhu taeva poole punnitamas , leidnud ka torumehe puldankoti tööriistadega . 
134	NA	 Teeb see ligipääsmatu kaunitar tõepoolest Vanjale liiku ? 
134	NA	 Ivo läks trepist üles ja leidis eest tumma , lukustatud ukse . 
134	NA	 Tõtt öelda ei taibanud ta nüüd enam mitte midagi . 
134	NA	 Oli see naine tõepoolest parem pokkerimängija kui tema ? 
134	NA	 Raske nagu uskuda ! 
134	NA	 Või pettis ta silm seekord ? 
134	NA	 Seda oli veelgi raskem uskukda ! 
135	NA	 Maja tagant kreegivõserikust leidis ta oma torulukksepa tühja roostes plekktünni kaisutades magamas . 
135	NA	 See osa mõistatusest sai vähemalt selgeks . 
135	NA	 Visanud valamu ja tööriistad autosse , sõitis ta mõtlikult minema . 
135	NA	 Hakkab ta vanaks jääma või mis ? 
136	NA	" "" Kui te mõtlete kordasaamise all ... "" "
137	NA	" "" Väljas palun ! "" ütles insener Lepala lahkelt , kuid kindlalt . "
137	NA	" Ja õues : "" Palun , ma kuulan teid ! "" "
137	NA	 On palju viise , kuidas vältida sõimatasaamist . 
137	NA	 Ivo tundis enamikku neist . 
138	NA	" "" Kui te mõtlete kordasaamise all seda , et teie torumees mu veinipudeli tühjaks jõi ... "" "
139	NA	" "" Aa ! "
139	NA	" Siis teie see oletegi , kes mu töömehe täis jootis ! "" "
140	NA	" "" No kuulge ! "" "
141	NA	" "" Kas te arvate , et ta saaks oma palgast ennast sandiks juua ! "
141	NA	" Just kliendid neid mehi rikuvad , "" seletas Ivo rahulikult , natuke nagu muiates . "
141	NA	" "" Kas ta tegi oma töö ära ? "" "
142	NA	 Keset nääklust vaatas mees äkki kella , kuulas vihaselt rääkivat naist , kuid luges ise kella pealt sekundeid . 
142	NA	" "" Stopp ! "
142	NA	" Tööpäev lõppes ! "" "
143	NA	" "" Mis see tähendab ? "" "
144	NA	" "" Kuulan teid esmaspäeval edasi . "
144	NA	" Igatahes praegu mitte sõnagi enam mingitest kraanidest ! "" "
144	NA	 Ivo ootas , kas õpetajanna läheb seesmisest rõhust kohe lõhki . 
144	NA	" Ta lisas : "" Vähemalt mitte enne , kui ma pole tassi kohvi saanud ! "" "
145	NA	 Seda , et Maritit sel kombel lollitada oleks õnnestunud , tuli küll vist kaks korda sajandis ette . 
145	NA	 Pidi ta siis nüüd selle külgekleepimise peale veel omakorda vihastuma ? 
145	NA	 Ta proovis , kuid see ei olnud veenev . 
145	NA	" "" Kui te kuiva kohvipuruga lepite ? "
145	NA	" Vett ju ei ole ! "" "
146	NA	" "" Ma ei arvanud sugugi , et teie peate mulle seda kohvi keetma , "" selgitas Ivo Lepala . "
146	NA	" "" Aga olgu peale , lähme , vaatame seda kraani ! "" "
147	NA	 Mees võttis auto pakiruumist torutangid ja tuli Maritiga kaasa . 
147	NA	 Enne kui toiduained kotist välja pakitud said , seisis kraan nagu kraan kunagi - tila allapoole . 
148	NA	" "" Vett ikka ei ole , "" teadis Marit . "
148	NA	" Ivo kehitas õlgu ja ütles väga tuttava hääletooniga : "" Keerake kraan lahti ! "" "
149	NA	 Marit keeras ja üllatus - roostepruun visisev juga purskas roosale valamupõhjale . 
149	NA	" "" Siit tuleb juba valmis kohv , "" torises ta kergendusega . "
150	NA	" Mõne aja pärast , kui vesi oli selginud , kui kann oli tulele pandud ja nad elutoas istusid ning keema hakkava vee mõnusat suminat kuulasid , ütles Ivo : "" Kui maja hieroglüüfi sisse on joonistatud naist tähistav hieroglüüf , tähendab see Hiina kirjas kodu . "" "
151	NA	" "" Te oskate hiina kirja ? "" "
152	NA	" "" Oh , olge nüüd ! "
152	NA	" See on kusagilt seltskonnalehest meelde jäänud . "" "
152	NA	 Ivo naeratas endamisi . 
152	NA	 Kui naine on avalikult valmis uskuma su kelkimisi ja näib sind seejuures siiralt imetlevat , tähendab see üht kahest - ta kas kavatseb sind odavalt ära võluda või pilkab . 
152	NA	 Marit võluja küll ei olnud . 
152	NA	" Mees lisas kuuldavalt : "" Selle loogika järgi võttes peaks kodutus olema sees , kui naist ei ole majas . "" "
153	NA	 Maritil oli köögis tegemist . 
153	NA	 Kui ta tuppa tuli , luges mees laual lahtiselt lebavat raamatut . 
154	NA	" "" "" Androgüüni päev "" . "" "
155	NA	" "" Olete lugenud ? "" "
155	NA	 Vähemalt selles , mis kirjandusse puutus , tundis Marit end kindlana . 
156	NA	" "" Kunagi ammu , ja siis see imponeeris . "" "
157	NA	" "" Siis ? "" "
158	NA	" "" Peaksin vist uuesti lugema . "
158	NA	" Vahepeal on maitse kindlasti muutunud . "" "
159	NA	" "" Kardate , et enam ei meeldi ? "" "
160	NA	" "" Ei mäleta , oli see Borges , kes kusagil ütles , et teatav autor pole suutnud hoiduda kõige labasemast ahvatlusest - olla geniaalne . "
160	NA	" Tookord ma ei mõistnud seda ütlemist . "" "
161	NA	" Marit tundis , et astub libedale pinnale , kuid küsis : "" Ja nüüd ? "
161	NA	" Kuidas saab hoiduda olemast geniaalne ? "" "
162	NA	" "" Ma ei tea , "" ütles mees . "
162	NA	 Ta ootas ära õpetajanna küsiva pilgu , naeratas kergelt . 
162	NA	" "" Asi pole vist geniaalsuses , vaid püüdes olla või näida geniaalne , kõikehõlmav . "
162	NA	" Muuseas , kui see ütleja oli tõepoolest Borges , siis ega ta ise ka just sellest hoiakust lõpuni prii pole . "" "
163	NA	" "" Kas siis suurus , kõikehõlmavus pole iseenesest kirjanduslik väärtus ? "" "
163	NA	 Marit teadis hästi , et senikaua , kuni ta küsib ja sunnib inseneri vastama , on tema jutu juhtija . 
